datetime,precip,level
2022-09-04 17:00:00,4.9215,825.0
2022-09-04 18:00:00,0.0,829.0
2022-09-04 19:00:00,0.0,728.0
2022-09-04 20:00:00,0.0,790.0
2022-09-04 21:00:00,0.0,707.0
2022-09-04 22:00:00,0.0,761.0
2022-09-04 23:00:00,0.0,794.0
2022-09-05 02:00:00,0.034,829.0
2022-09-05 03:00:00,0.051,829.0
2022-09-05 04:00:00,0.0,831.0
2022-09-05 05:00:00,0.017,829.0
2022-09-05 06:00:00,0.017,812.0
2022-09-05 07:00:00,0.0,806.0
2022-09-05 08:00:00,0.0,812.0
2022-09-05 09:00:00,0.0,821.0
2022-09-05 10:00:00,0.0,802.0
2022-09-05 11:00:00,0.0,810.0
2022-09-05 12:00:00,0.0,829.0
2022-09-05 14:00:00,0.204,831.0
2022-09-05 15:00:00,0.0,833.0
2022-09-05 16:00:00,9.078,833.0
2022-09-05 17:00:00,0.0,837.0
2022-09-05 18:00:00,0.0,829.0
2022-09-05 19:00:00,0.0951999999999999,837.0
2022-09-05 20:00:00,2.9364666666666666,734.0
2022-09-05 21:00:00,8.681333333333333,818.0
2022-09-05 22:00:00,0.068,827.0
2022-09-05 23:00:00,0.0,831.0
2022-09-06 00:00:00,0.017,825.0
2022-09-06 01:00:00,0.017,761.0
2022-09-06 02:00:00,0.0,792.0
2022-09-06 03:00:00,0.0,825.0
2022-09-06 04:00:00,0.0,829.0
2022-09-06 05:00:00,0.0,829.0
2022-09-06 06:00:00,0.017,829.0
2022-09-06 07:00:00,0.0,829.0
2022-09-06 08:00:00,0.0,829.0
2022-09-06 09:00:00,0.0,833.0
2022-09-06 10:00:00,0.0,831.0
2022-09-06 11:00:00,0.0,833.0
2022-09-06 12:00:00,0.0,833.0
2022-09-09 00:00:00,0.306,850.0
2022-09-09 01:00:00,0.017,850.0
2022-09-09 02:00:00,0.0,849.0
2022-09-09 03:00:00,0.0,850.0
2022-09-09 04:00:00,0.0,850.0
2022-09-09 05:00:00,0.0,849.0
2022-09-09 06:00:00,0.0,850.0
2022-09-09 07:00:00,0.0,849.0
2022-09-10 03:00:00,1.7226666666666668,850.0
2022-09-10 04:00:00,1.4121333333333332,849.0
2022-09-10 05:00:00,0.7412,850.0
2022-09-10 06:00:00,0.8568,850.0
2022-09-10 07:00:00,2.6452,829.0
2022-09-10 08:00:00,11.962333333333332,825.0
2022-09-10 09:00:00,1.037,827.0
2022-09-10 10:00:00,0.4533333333333333,827.0
2022-09-10 11:00:00,0.3428333333333333,808.0
2022-09-10 12:00:00,0.0765,763.0
2022-09-10 13:00:00,0.136,804.0
2022-09-10 14:00:00,0.0,831.0
2022-09-10 15:00:00,0.0,827.0
2022-09-10 16:00:00,0.0113333333333333,825.0
2022-09-10 17:00:00,0.0226666666666666,829.0
2022-09-10 18:00:00,0.0,831.0
2022-09-10 19:00:00,0.0,833.0
2022-09-10 20:00:00,0.0,837.0
2022-09-10 21:00:00,0.0,841.0
2022-09-10 22:00:00,0.0,845.0
2022-09-10 23:00:00,0.0,849.0
2022-09-11 01:00:00,0.068,849.0
2022-09-11 02:00:00,0.017,850.0
2022-09-11 03:00:00,0.017,850.0
2022-09-11 04:00:00,1.02,850.0
2022-09-11 05:00:00,0.017,850.0
2022-09-11 06:00:00,1.0812,849.0
2022-09-11 07:00:00,1.8768,850.0
2022-09-11 08:00:00,0.085,827.0
2022-09-11 09:00:00,0.034,829.0
2022-09-11 10:00:00,0.0,827.0
2022-09-11 11:00:00,0.0,808.0
2022-09-11 12:00:00,0.0,829.0
2022-09-11 13:00:00,0.0,839.0
2022-09-11 14:00:00,0.0,845.0
2022-09-11 15:00:00,0.0,845.0
2022-09-12 06:00:00,0.034,849.0
2022-09-12 07:00:00,0.034,849.0
2022-09-12 08:00:00,0.0085,849.0
2022-09-12 09:00:00,0.0085,850.0
2022-09-12 10:00:00,0.0,849.0
2022-09-12 11:00:00,0.0,849.0
2022-09-12 12:00:00,0.0,849.0
2022-09-12 13:00:00,0.0,849.0
2022-09-12 14:00:00,0.0,849.0
2022-09-12 15:00:00,0.0,849.0
2022-09-13 07:00:00,0.0028333333333333,849.0
2022-09-13 08:00:00,0.0481666666666666,850.0
2022-09-13 09:00:00,0.017,849.0
2022-09-13 10:00:00,0.0,849.0
2022-09-13 11:00:00,0.0,850.0
2022-09-13 12:00:00,0.0,850.0
2022-09-13 13:00:00,0.0,850.0
2022-09-13 14:00:00,0.0,850.0
2022-09-13 15:00:00,0.0,850.0
2022-09-14 09:00:00,0.017,849.0
2022-09-14 10:00:00,0.0,850.0
2022-09-14 11:00:00,0.0,849.0
2022-09-14 12:00:00,0.0,850.0
2022-09-14 13:00:00,0.0,849.0
2022-09-14 14:00:00,0.0,850.0
2022-09-14 15:00:00,0.0,850.0
2022-09-16 08:00:00,0.017,850.0
2022-09-16 09:00:00,0.0,849.0
2022-09-16 10:00:00,0.0,850.0
2022-09-16 11:00:00,0.0,850.0
2022-09-16 12:00:00,0.0,850.0
2022-09-16 13:00:00,0.0,849.0
2022-09-16 14:00:00,0.0,850.0
2022-09-18 06:00:00,0.017,850.0
2022-09-18 07:00:00,0.017,849.0
2022-09-18 08:00:00,0.0255,850.0
2022-09-18 09:00:00,0.0085,849.0
2022-09-18 10:00:00,0.0,850.0
2022-09-18 11:00:00,0.0,850.0
2022-09-18 12:00:00,0.0,849.0
2022-09-18 13:00:00,0.0,850.0
2022-09-18 14:00:00,0.0,849.0
2022-09-18 15:00:00,0.0,849.0
2022-09-19 06:00:00,0.017,850.0
2022-09-19 07:00:00,0.017,850.0
2022-09-19 08:00:00,0.017,850.0
2022-09-19 09:00:00,0.017,849.0
2022-09-19 10:00:00,0.0,850.0
2022-09-19 11:00:00,0.0,850.0
2022-09-19 12:00:00,0.0,849.0
2022-09-19 13:00:00,0.0,850.0
2022-09-19 14:00:00,0.0,850.0
2022-09-19 15:00:00,0.0,849.0
2022-09-20 05:00:00,0.0028333333333333,850.0
2022-09-20 06:00:00,0.0311666666666666,850.0
2022-09-20 07:00:00,0.017,850.0
2022-09-20 08:00:00,0.034,850.0
2022-09-20 09:00:00,0.017,850.0
2022-09-20 10:00:00,0.0,850.0
2022-09-20 11:00:00,0.0,850.0
2022-09-20 12:00:00,0.0,850.0
2022-09-20 13:00:00,0.0,850.0
2022-09-20 14:00:00,0.0,850.0
2022-09-20 15:00:00,0.0,850.0
2022-09-21 05:00:00,0.0198333333333333,850.0
2022-09-21 06:00:00,0.0311666666666666,850.0
2022-09-21 07:00:00,0.017,850.0
2022-09-21 08:00:00,0.017,850.0
2022-09-21 09:00:00,0.0,849.0
2022-09-21 10:00:00,0.0,850.0
2022-09-21 11:00:00,0.0,850.0
2022-09-21 12:00:00,0.0,850.0
2022-09-21 13:00:00,0.0,850.0
2022-09-21 14:00:00,0.0,850.0
2022-09-22 06:00:00,0.034,850.0
2022-09-22 07:00:00,0.0306,852.0
2022-09-22 08:00:00,0.0204,850.0
2022-09-22 09:00:00,0.017,850.0
2022-09-22 10:00:00,0.0,850.0
2022-09-22 11:00:00,0.0,850.0
2022-09-22 12:00:00,0.0,850.0
2022-09-22 13:00:00,0.0,850.0
2022-09-22 14:00:00,0.0,850.0
2022-09-22 15:00:00,0.306,850.0
2022-09-22 16:00:00,0.0,850.0
2022-09-22 17:00:00,0.0,849.0
2022-09-22 18:00:00,0.0,850.0
2022-09-22 19:00:00,0.0,850.0
2022-09-22 20:00:00,0.0,850.0
2022-09-22 21:00:00,0.0,850.0
2022-09-24 08:00:00,0.017,850.0
2022-09-24 09:00:00,0.017,850.0
2022-09-24 10:00:00,0.0,850.0
2022-09-24 11:00:00,0.0,850.0
2022-09-24 12:00:00,0.0,850.0
2022-09-24 13:00:00,0.0,850.0
2022-09-24 14:00:00,0.0,850.0
2022-09-24 15:00:00,0.0,850.0
2022-09-25 08:00:00,0.4335,850.0
2022-09-25 09:00:00,0.0765,850.0
2022-09-25 10:00:00,0.2006,850.0
2022-09-25 11:00:00,0.0714,850.0
2022-09-25 12:00:00,0.0,850.0
2022-09-25 13:00:00,0.0,850.0
2022-09-25 14:00:00,0.0,850.0
2022-09-25 15:00:00,0.0,850.0
2022-09-25 16:00:00,0.0,850.0
2022-09-25 17:00:00,0.0,850.0
2022-09-26 03:00:00,0.017,850.0
2022-09-26 04:00:00,0.0238,850.0
2022-09-26 05:00:00,0.0272,850.0
2022-09-26 06:00:00,0.017,850.0
2022-09-26 07:00:00,0.034,850.0
2022-09-26 08:00:00,0.0272,850.0
2022-09-26 09:00:00,0.0238,850.0
2022-09-26 10:00:00,0.017,850.0
2022-09-26 11:00:00,0.0,850.0
2022-09-26 12:00:00,0.0,850.0
2022-09-26 13:00:00,0.0,850.0
2022-09-26 14:00:00,0.0,850.0
2022-09-26 15:00:00,0.0,850.0
2022-09-26 16:00:00,0.0,850.0
2022-09-30 20:00:00,0.051,852.0
2022-09-30 21:00:00,0.2598571428571428,850.0
2022-09-30 22:00:00,0.0914761904761904,850.0
2022-09-30 23:00:00,1.1871666666666667,850.0
2022-10-01 00:00:00,1.3458333333333332,850.0
2022-10-01 01:00:00,0.459,850.0
2022-10-01 02:00:00,0.4108333333333333,850.0
2022-10-01 03:00:00,0.0368333333333333,850.0
2022-10-01 04:00:00,0.017,825.0
2022-10-01 05:00:00,0.0,829.0
2022-10-01 06:00:00,0.0,835.0
2022-10-01 07:00:00,0.0,837.0
2022-10-01 08:00:00,0.0,849.0
2022-10-01 09:00:00,0.0,849.0
2022-10-01 10:00:00,0.0,850.0
2022-10-02 07:00:00,0.0034,850.0
2022-10-02 08:00:00,0.0306,850.0
2022-10-02 09:00:00,0.017,850.0
2022-10-02 10:00:00,0.0,850.0
2022-10-02 11:00:00,0.0,850.0
2022-10-02 12:00:00,0.0,850.0
2022-10-02 13:00:00,0.0,850.0
2022-10-02 14:00:00,0.0,850.0
2022-10-02 15:00:00,0.0,850.0
2022-10-05 09:00:00,0.017,850.0
2022-10-05 10:00:00,0.0,850.0
2022-10-05 11:00:00,0.0,850.0
2022-10-05 12:00:00,0.0,850.0
2022-10-05 13:00:00,0.0,850.0
2022-10-05 14:00:00,0.0,850.0
2022-10-05 15:00:00,0.0,850.0
2022-10-06 10:00:00,0.017,850.0
2022-10-06 11:00:00,0.0,850.0
2022-10-06 12:00:00,0.0,850.0
2022-10-06 13:00:00,0.0,850.0
2022-10-06 14:00:00,0.0,850.0
2022-10-06 15:00:00,0.0,850.0
2022-10-06 16:00:00,0.0,850.0
2022-10-07 06:00:00,0.0226666666666666,850.0
2022-10-07 07:00:00,0.0283333333333333,850.0
2022-10-07 08:00:00,0.017,850.0
2022-10-07 09:00:00,0.017,850.0
2022-10-07 10:00:00,0.017,850.0
2022-10-07 11:00:00,0.0,850.0
2022-10-07 12:00:00,0.0,850.0
2022-10-07 13:00:00,0.0,850.0
2022-10-07 14:00:00,0.0,850.0
2022-10-07 15:00:00,0.0,850.0
2022-10-07 16:00:00,0.0,850.0
2022-10-10 06:00:00,0.017,850.0
2022-10-10 07:00:00,0.017,850.0
2022-10-10 08:00:00,0.017,850.0
2022-10-10 09:00:00,0.017,850.0
2022-10-10 10:00:00,0.017,850.0
2022-10-10 11:00:00,0.0,850.0
2022-10-10 12:00:00,0.0,850.0
2022-10-10 13:00:00,0.0,850.0
2022-10-10 14:00:00,0.0,850.0
2022-10-10 15:00:00,0.0,850.0
2022-10-10 16:00:00,0.0,850.0
2022-10-11 08:00:00,0.017,850.0
2022-10-11 09:00:00,0.0,850.0
2022-10-11 10:00:00,0.017,850.0
2022-10-11 11:00:00,0.0,850.0
2022-10-11 12:00:00,0.0,850.0
2022-10-11 13:00:00,0.0,850.0
2022-10-11 14:00:00,0.0,850.0
2022-10-11 15:00:00,0.0,850.0
2022-10-11 16:00:00,0.0,850.0
2022-10-12 07:00:00,0.2975,850.0
2022-10-12 08:00:00,0.0255,850.0
2022-10-12 09:00:00,0.391,850.0
2022-10-12 10:00:00,0.017,850.0
2022-10-12 11:00:00,0.068,850.0
2022-10-12 12:00:00,0.0,850.0
2022-10-12 13:00:00,0.0,850.0
2022-10-12 14:00:00,0.0,850.0
2022-10-12 15:00:00,0.0,850.0
2022-10-12 16:00:00,0.0,850.0
2022-10-12 17:00:00,0.0,850.0
2022-10-15 09:00:00,0.017,850.0
2022-10-15 10:00:00,0.017,850.0
2022-10-15 11:00:00,0.0,850.0
2022-10-15 12:00:00,0.0,850.0
2022-10-15 13:00:00,0.0,850.0
2022-10-15 14:00:00,0.0,850.0
2022-10-15 15:00:00,0.0,850.0
2022-10-15 16:00:00,0.0,850.0
2022-10-16 10:00:00,0.017,850.0
2022-10-16 11:00:00,0.0,850.0
2022-10-16 12:00:00,0.0,850.0
2022-10-16 13:00:00,0.0,850.0
2022-10-16 14:00:00,0.0,850.0
2022-10-16 15:00:00,0.0,850.0
2022-10-16 16:00:00,0.0,850.0
2022-10-20 09:00:00,0.017,850.0
2022-10-20 10:00:00,0.0,850.0
2022-10-20 11:00:00,0.017,850.0
2022-10-20 12:00:00,0.0,850.0
2022-10-20 13:00:00,0.0,850.0
2022-10-20 14:00:00,0.0,850.0
2022-10-20 15:00:00,0.0,850.0
2022-10-20 16:00:00,0.0,850.0
2022-10-20 17:00:00,0.0,850.0
2022-10-23 10:00:00,0.017,850.0
2022-10-23 11:00:00,0.0,850.0
2022-10-23 12:00:00,0.0,850.0
2022-10-23 13:00:00,0.0,850.0
2022-10-23 14:00:00,0.0,850.0
2022-10-23 15:00:00,0.0,850.0
2022-10-23 16:00:00,0.0,850.0
2022-10-24 08:00:00,0.0113333333333333,850.0
2022-10-24 09:00:00,0.0056666666666666,850.0
2022-10-24 10:00:00,0.017,850.0
2022-10-24 11:00:00,0.0,850.0
2022-10-24 12:00:00,0.0,850.0
2022-10-24 13:00:00,0.0,849.0
2022-10-24 14:00:00,0.0,850.0
2022-10-24 15:00:00,0.0,850.0
2022-10-24 16:00:00,0.0,850.0
2022-10-25 09:00:00,0.017,850.0
2022-10-25 10:00:00,0.017,850.0
2022-10-25 11:00:00,0.0,850.0
2022-10-25 12:00:00,0.0,850.0
2022-10-25 13:00:00,0.0,850.0
2022-10-25 14:00:00,0.0,850.0
2022-10-25 15:00:00,0.0,850.0
2022-10-25 16:00:00,0.0,850.0
2022-10-26 01:00:00,0.119,850.0
2022-10-26 02:00:00,0.952,850.0
2022-10-26 03:00:00,0.5893333333333334,850.0
2022-10-26 04:00:00,0.0056666666666666,850.0
2022-10-26 05:00:00,0.306,850.0
2022-10-26 06:00:00,0.0,850.0
2022-10-26 07:00:00,0.0,819.0
2022-10-26 08:00:00,0.0,841.0
2022-10-26 09:00:00,0.0,852.0
2022-10-26 10:00:00,0.0,850.0
2022-10-26 11:00:00,0.0,850.0
2022-10-30 17:00:00,0.51,850.0
2022-10-30 18:00:00,0.017,850.0
2022-10-30 19:00:00,0.0,850.0
2022-10-30 20:00:00,0.2833333333333333,850.0
2022-10-30 21:00:00,0.2125,849.0
2022-10-30 22:00:00,0.2748333333333333,850.0
2022-10-30 23:00:00,0.4431333333333333,850.0
2022-10-31 00:00:00,0.1802,850.0
2022-10-31 01:00:00,0.238,850.0
2022-10-31 02:00:00,0.034,850.0
2022-10-31 03:00:00,0.1394,835.0
2022-10-31 04:00:00,1.9176,837.0
2022-10-31 05:00:00,0.357,839.0
2022-10-31 06:00:00,3.4736666666666665,839.0
2022-10-31 07:00:00,1.564,850.0
2022-10-31 08:00:00,1.6688333333333334,818.0
2022-10-31 09:00:00,2.7115,827.0
2022-10-31 10:00:00,4.59,810.0
2022-10-31 11:00:00,2.1590000000000003,829.0
2022-10-31 12:00:00,0.6459999999999999,825.0
2022-10-31 13:00:00,0.051,821.0
2022-10-31 14:00:00,0.0,785.0
2022-10-31 15:00:00,0.0,816.0
2022-10-31 16:00:00,0.0,827.0
2022-10-31 17:00:00,0.0,833.0
2022-10-31 18:00:00,0.0,837.0
2022-10-31 19:00:00,0.0,843.0
2022-11-03 06:00:00,0.017,850.0
2022-11-03 07:00:00,0.034,850.0
2022-11-03 08:00:00,0.0068,850.0
2022-11-03 09:00:00,0.0102,850.0
2022-11-03 10:00:00,0.017,850.0
2022-11-03 11:00:00,0.0,850.0
2022-11-03 12:00:00,0.0,850.0
2022-11-03 13:00:00,0.0,850.0
2022-11-03 14:00:00,0.0,850.0
2022-11-03 15:00:00,0.0,850.0
2022-11-03 16:00:00,0.0,850.0
2022-11-04 05:00:00,0.017,850.0
2022-11-04 06:00:00,0.034,850.0
2022-11-04 07:00:00,0.017,850.0
2022-11-04 08:00:00,0.017,850.0
2022-11-04 09:00:00,0.017,850.0
2022-11-04 10:00:00,0.017,850.0
2022-11-04 11:00:00,0.0,850.0
2022-11-04 12:00:00,0.0,850.0
2022-11-04 13:00:00,0.0,850.0
2022-11-04 14:00:00,0.0,850.0
2022-11-04 15:00:00,0.0,850.0
2022-11-04 16:00:00,0.0,850.0
2022-11-05 07:00:00,0.6091666666666667,850.0
2022-11-05 08:00:00,0.7678333333333334,850.0
2022-11-05 09:00:00,0.017,850.0
2022-11-05 10:00:00,0.0,850.0
2022-11-05 11:00:00,0.034,850.0
2022-11-05 12:00:00,0.0,825.0
2022-11-05 13:00:00,0.0,827.0
2022-11-05 14:00:00,0.0,847.0
2022-11-05 15:00:00,0.0,850.0
2022-11-05 16:00:00,0.0,849.0
2022-11-05 17:00:00,0.0,850.0
2022-11-05 20:00:00,0.5609999999999999,850.0
2022-11-05 21:00:00,0.0595,850.0
2022-11-05 22:00:00,0.0085,850.0
2022-11-05 23:00:00,0.017,850.0
2022-11-06 00:00:00,0.017,850.0
2022-11-06 01:00:00,0.017,850.0
2022-11-06 02:00:00,0.6403333333333333,849.0
2022-11-06 03:00:00,0.3184666666666667,850.0
2022-11-06 04:00:00,0.0272,850.0
2022-11-06 05:00:00,0.4306666666666667,850.0
2022-11-06 06:00:00,0.0623333333333333,850.0
2022-11-06 07:00:00,0.017,850.0
2022-11-06 08:00:00,0.017,829.0
2022-11-06 09:00:00,0.017,829.0
2022-11-06 10:00:00,0.0,843.0
2022-11-06 11:00:00,0.0,831.0
2022-11-06 12:00:00,0.0,839.0
2022-11-06 13:00:00,0.0,850.0
2022-11-06 14:00:00,0.0,850.0
2022-11-06 15:00:00,0.0,850.0
2022-11-07 08:00:00,0.034,850.0
2022-11-07 09:00:00,0.0,850.0
2022-11-07 10:00:00,0.0,850.0
2022-11-07 11:00:00,0.0,850.0
2022-11-07 12:00:00,0.0,850.0
2022-11-07 13:00:00,0.0,850.0
2022-11-07 14:00:00,0.0,850.0
2022-11-07 16:00:00,1.088,850.0
2022-11-07 17:00:00,9.435,850.0
2022-11-07 18:00:00,0.0,850.0
2022-11-07 19:00:00,0.017,850.0
2022-11-07 20:00:00,0.017,850.0
2022-11-07 21:00:00,0.017,850.0
2022-11-07 22:00:00,0.017,734.0
2022-11-07 23:00:00,0.0226666666666666,823.0
2022-11-08 00:00:00,0.0113333333333333,823.0
2022-11-08 01:00:00,0.017,823.0
2022-11-08 02:00:00,0.017,837.0
2022-11-08 03:00:00,0.0,850.0
2022-11-08 04:00:00,0.017,850.0
2022-11-08 05:00:00,0.0,850.0
2022-11-08 06:00:00,0.017,850.0
2022-11-08 07:00:00,0.0,850.0
2022-11-08 08:00:00,0.0,850.0
2022-11-08 09:00:00,0.0,850.0
2022-11-08 10:00:00,0.0,850.0
2022-11-08 11:00:00,0.0,850.0
2022-11-08 12:00:00,0.0,850.0
2022-11-10 13:00:00,0.102,849.0
2022-11-10 14:00:00,2.159,850.0
2022-11-10 15:00:00,1.3968333333333334,850.0
2022-11-10 16:00:00,0.0821666666666666,849.0
2022-11-10 17:00:00,0.6686666666666666,849.0
2022-11-10 18:00:00,0.6006666666666667,850.0
2022-11-10 19:00:00,1.7226666666666666,814.0
2022-11-10 20:00:00,0.017,816.0
2022-11-10 21:00:00,0.1133333333333333,818.0
2022-11-10 22:00:00,0.8046666666666668,839.0
2022-11-10 23:00:00,0.765,825.0
2022-11-11 00:00:00,0.068,814.0
2022-11-11 01:00:00,0.391,831.0
2022-11-11 02:00:00,0.1105,843.0
2022-11-11 03:00:00,0.3485,825.0
2022-11-11 04:00:00,0.5411666666666667,819.0
2022-11-11 05:00:00,1.5668333333333333,825.0
2022-11-11 06:00:00,0.1756666666666667,839.0
2022-11-11 07:00:00,4.087933333333333,831.0
2022-11-11 08:00:00,8.084066666666667,833.0
2022-11-11 09:00:00,8.919333333333332,833.0
2022-11-11 10:00:00,6.250333333333333,814.0
2022-11-11 11:00:00,2.419666666666666,831.0
2022-11-11 12:00:00,1.802,812.0
2022-11-11 13:00:00,1.4818333333333331,785.0
2022-11-11 14:00:00,1.8501666666666663,726.0
2022-11-11 15:00:00,0.255,785.0
2022-11-11 16:00:00,0.153,769.0
2022-11-11 17:00:00,0.0,814.0
2022-11-11 18:00:00,0.0,818.0
2022-11-11 19:00:00,0.0,819.0
2022-11-11 20:00:00,0.0,821.0
2022-11-11 21:00:00,0.0,829.0
2022-11-11 22:00:00,0.0,831.0
2022-11-11 23:00:00,0.017,829.0
2022-11-12 00:00:00,0.0242857142857142,831.0
2022-11-12 01:00:00,0.0437142857142857,829.0
2022-11-12 02:00:00,0.034,835.0
2022-11-12 03:00:00,0.02125,839.0
2022-11-12 04:00:00,0.04335,843.0
2022-11-12 05:00:00,0.0272,843.0
2022-11-12 06:00:00,0.0272,849.0
2022-11-12 07:00:00,0.034,850.0
2022-11-12 08:00:00,0.034,850.0
2022-11-12 09:00:00,0.0481666666666666,850.0
2022-11-12 10:00:00,0.0028333333333333,850.0
2022-11-12 11:00:00,0.0,850.0
2022-11-12 12:00:00,0.0,850.0
2022-11-12 13:00:00,0.0,850.0
2022-11-12 14:00:00,0.0,850.0
2022-11-12 15:00:00,0.0,850.0
2022-11-12 16:00:00,0.0,850.0
2022-11-15 06:00:00,0.1501666666666666,850.0
2022-11-15 07:00:00,0.0538333333333333,849.0
2022-11-15 08:00:00,0.0,850.0
2022-11-15 09:00:00,1.037,850.0
2022-11-15 10:00:00,1.7566666666666666,850.0
2022-11-15 11:00:00,0.6275833333333334,850.0
2022-11-15 12:00:00,2.01875,850.0
2022-11-15 13:00:00,1.4892,850.0
2022-11-15 14:00:00,0.3581333333333333,850.0
2022-11-15 15:00:00,4.017666666666667,819.0
2022-11-15 16:00:00,0.136,827.0
2022-11-15 17:00:00,1.4365,819.0
2022-11-15 18:00:00,0.0934999999999999,825.0
2022-11-15 19:00:00,0.255,825.0
2022-11-15 20:00:00,0.0,810.0
2022-11-15 21:00:00,0.0,827.0
2022-11-15 22:00:00,0.017,831.0
2022-11-15 23:00:00,0.0,829.0
2022-11-16 00:00:00,0.0,829.0
2022-11-16 01:00:00,0.0,833.0
2022-11-16 02:00:00,0.0,837.0
2022-11-16 03:00:00,0.017,837.0
2022-11-16 04:00:00,0.017,839.0
2022-11-16 05:00:00,0.017,841.0
2022-11-16 06:00:00,0.0,843.0
2022-11-16 07:00:00,0.017,843.0
2022-11-16 08:00:00,0.0,845.0
2022-11-16 09:00:00,0.0,843.0
2022-11-16 10:00:00,0.0,849.0
2022-11-16 11:00:00,0.0,849.0
2022-11-16 12:00:00,0.0,850.0
2022-11-16 13:00:00,0.0,850.0
2022-11-18 13:00:00,0.034,852.0
2022-11-18 14:00:00,0.0,850.0
2022-11-18 15:00:00,0.0,850.0
2022-11-18 16:00:00,0.0,850.0
2022-11-18 17:00:00,0.0,850.0
2022-11-18 18:00:00,0.0,850.0
2022-11-18 19:00:00,0.0,850.0
